Distance(mi),Crossing,Junction,Traffic_Calming,Visibility(mi),Sunrise_Sunset,Month,Day_of_Week,Hour,Severity,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Precipitation(in),Weather_Condition_Cloudy,Weather_Condition_Fair,Weather_Condition_Fog,Weather_Condition_Rain,Weather_Condition_Snow,Weather_Condition_Thunder,Weather_Condition_Wintry Mix,cluster_location_0,cluster_location_1,cluster_location_2,cluster_location_3,cluster_location_4,cluster_location_5,cluster_location_6,cluster_location_7,cluster_location_8,cluster_location_9
1.3130000000000002,0,0,0,2.302585092994046,1,9,1,17,2,83.0,83.0,32.0,29.95,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.135,0,0,0,2.302585092994046,1,7,5,14,2,80.0,80.0,38.0,30.01,14.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.031,0,0,0,2.302585092994046,1,6,3,17,2,81.0,81.0,38.0,29.89,12.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.387,0,1,0,1.791759469228055,0,12,2,5,2,31.0,26.0,82.0,29.76,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.241,0,0,0,2.302585092994046,1,11,2,15,2,53.0,53.0,71.0,30.22,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.834,0,0,0,2.302585092994046,1,10,2,15,2,54.0,54.0,72.0,30.13,5.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.152,0,0,0,2.302585092994046,0,12,4,18,2,36.0,36.0,97.0,29.9,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.417,0,1,0,2.302585092994046,1,9,3,17,2,85.0,85.0,33.0,29.83,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.604,0,0,0,2.302585092994046,1,9,3,10,2,64.0,64.0,54.0,30.03,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.828,0,0,0,2.302585092994046,0,11,3,6,2,52.0,52.0,83.0,29.62,17.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.327,0,1,0,2.302585092994046,0,5,0,5,2,54.0,54.0,72.0,30.09,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.255,0,1,0,2.302585092994046,1,6,2,17,2,77.0,77.0,50.0,29.88,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.054,0,0,0,2.302585092994046,1,9,1,13,2,75.0,75.0,34.0,30.01,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.42,0,0,0,2.302585092994046,0,3,2,3,2,42.0,42.0,85.0,30.04,3.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.452,0,0,0,2.302585092994046,1,6,6,18,2,62.0,62.0,56.0,29.87,14.0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2339999999999999,0,0,0,2.302585092994046,1,12,4,12,2,42.0,36.0,79.0,29.33,10.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.099,1,0,0,2.302585092994046,0,8,1,5,4,67.0,67.0,63.0,30.03,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8370000000000001,0,1,0,1.0986122886681098,0,12,1,6,2,31.0,24.0,89.0,29.79,7.0,0.02,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.382,0,0,0,2.302585092994046,1,12,3,10,2,42.0,39.0,82.0,30.0,5.0,0.02,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.763,0,1,0,2.302585092994046,1,9,2,18,2,65.0,65.0,33.0,30.04,18.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.653,0,1,0,2.302585092994046,1,7,2,12,2,77.0,77.0,50.0,30.07,10.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.561,0,1,0,2.302585092994046,1,8,0,7,2,62.0,62.0,78.0,29.94,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.045,0,0,0,2.302585092994046,0,6,6,5,2,74.0,74.0,76.0,29.83,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.154,0,0,0,2.302585092994046,1,5,2,14,2,68.0,68.0,40.0,30.05,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.746,0,0,0,2.302585092994046,1,5,4,10,2,52.0,52.0,66.0,30.21,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2769999999999999,0,1,0,2.302585092994046,1,9,2,14,2,60.0,60.0,69.0,29.92,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.292,0,0,0,2.302585092994046,1,8,3,12,2,72.0,72.0,53.0,30.08,5.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.561,0,1,0,2.302585092994046,0,3,0,6,2,29.0,29.0,82.0,30.14,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.591,0,0,0,2.302585092994046,0,10,6,19,2,56.0,56.0,57.0,29.19,12.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.011,1,0,0,2.302585092994046,1,5,0,9,2,55.0,55.0,59.0,30.2,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.3730000000000002,0,0,0,2.302585092994046,1,8,2,6,2,70.0,70.0,71.0,29.97,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.327,0,1,0,2.302585092994046,0,5,0,5,2,54.0,54.0,72.0,30.09,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.012,0,0,0,2.302585092994046,1,3,2,15,2,58.0,58.0,47.0,29.75,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.063,0,0,0,2.302585092994046,1,9,3,7,2,58.0,58.0,84.0,30.26,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.423,0,0,0,2.1972245773362196,0,12,1,6,2,31.0,31.0,100.0,29.56,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.96,0,0,0,2.302585092994046,0,12,2,17,2,43.0,43.0,80.0,30.03,3.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.999,0,0,0,2.1972245773362196,1,12,3,11,2,42.0,35.0,79.0,29.99,13.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.192,0,0,0,2.302585092994046,1,4,5,11,2,50.0,50.0,83.0,29.82,9.0,0.02,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.479,0,0,0,2.302585092994046,1,11,4,16,2,56.0,56.0,55.0,29.95,6.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.104,0,0,0,2.302585092994046,1,4,6,8,2,36.0,36.0,82.0,30.35,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.632,0,0,0,2.302585092994046,1,8,0,11,2,64.0,64.0,46.0,29.98,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.944,0,0,0,2.302585092994046,1,6,0,7,2,71.0,71.0,59.0,29.85,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8370000000000001,0,1,0,2.302585092994046,1,3,3,18,2,48.0,43.0,80.0,29.9,12.0,0.04,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.878,0,0,0,2.302585092994046,1,11,1,12,2,50.0,50.0,59.0,30.39,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.031,1,0,0,2.302585092994046,1,12,2,13,2,45.0,40.0,82.0,29.64,10.0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.039,0,1,0,2.302585092994046,1,7,0,10,2,68.0,68.0,55.0,29.85,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.099,0,0,0,2.302585092994046,0,10,2,19,2,52.0,52.0,80.0,30.14,5.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.048,0,1,0,2.302585092994046,0,10,4,6,2,54.0,54.0,80.0,29.8,6.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.452,0,0,0,2.302585092994046,1,4,5,13,2,77.0,77.0,23.0,30.12,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.569,0,0,0,2.302585092994046,0,12,4,16,2,42.0,34.0,67.0,30.26,17.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.596,0,0,0,2.302585092994046,1,12,4,12,2,45.0,45.0,74.0,30.18,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.035,0,0,0,2.302585092994046,0,8,1,23,2,58.0,58.0,67.0,29.97,6.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5710000000000001,0,0,0,2.302585092994046,1,11,2,13,2,45.0,43.0,80.0,30.38,5.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.959,0,0,0,2.302585092994046,1,9,3,14,2,82.0,82.0,42.0,29.87,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.992,0,0,0,2.302585092994046,0,8,3,5,2,60.0,60.0,75.0,30.09,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.892,0,0,0,2.0794415416798357,0,11,4,19,2,51.0,51.0,92.0,30.2,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.122,0,0,0,2.302585092994046,1,12,1,15,2,44.0,40.0,63.0,29.86,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.45,0,0,0,2.302585092994046,1,11,3,8,2,46.0,41.0,56.0,29.95,12.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.72,0,0,0,2.302585092994046,1,5,5,17,2,80.0,80.0,29.0,29.96,13.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.144,0,0,0,2.302585092994046,0,12,1,19,2,39.0,35.0,76.0,29.88,6.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.504,0,0,0,2.302585092994046,1,12,6,11,2,43.0,40.0,80.0,30.51,5.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.075,0,0,0,2.302585092994046,1,7,2,12,2,77.0,77.0,48.0,30.06,9.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.082,0,0,0,2.302585092994046,1,5,4,6,2,50.0,50.0,74.0,30.18,3.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.095,0,0,0,2.302585092994046,1,3,4,15,2,62.0,62.0,32.0,30.23,7.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.107,0,0,0,2.302585092994046,1,3,6,6,2,42.0,35.0,79.0,30.03,15.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.38,0,0,0,2.302585092994046,1,5,1,15,2,61.0,61.0,60.0,29.93,10.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.21,0,1,0,2.302585092994046,0,12,5,17,2,51.0,51.0,86.0,30.14,12.0,0.01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.513,0,0,0,2.302585092994046,1,10,4,13,2,59.0,59.0,75.0,29.8,9.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.292,0,0,0,2.302585092994046,0,9,1,4,2,61.0,61.0,72.0,30.02,5.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.417,0,0,0,2.1972245773362196,0,9,5,0,2,62.0,62.0,86.0,29.74,9.0,0.02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.062,0,0,0,2.302585092994046,1,10,2,9,2,55.0,55.0,74.0,29.84,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.215,0,1,0,2.302585092994046,1,5,2,17,2,81.0,81.0,22.0,29.8,16.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,0,0,2.302585092994046,1,7,3,8,2,60.0,60.0,69.0,29.99,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.298,0,1,0,2.302585092994046,1,6,4,10,2,64.0,64.0,46.0,30.09,5.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.094,1,0,0,2.1972245773362196,1,10,1,13,4,58.0,58.0,84.0,29.93,9.0,0.03,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.055,0,0,0,2.302585092994046,1,12,2,15,2,44.0,39.0,73.0,29.83,9.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.973,0,0,0,2.302585092994046,1,8,3,13,2,96.0,96.0,29.0,29.88,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.563,0,0,0,2.302585092994046,1,7,5,17,2,82.0,82.0,47.0,29.96,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.708,0,0,0,2.302585092994046,1,6,1,13,2,75.0,,50.0,29.83,,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5379999999999999,0,0,0,2.302585092994046,1,12,1,16,2,42.0,37.0,67.0,30.01,9.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.417,0,0,0,2.302585092994046,0,8,1,3,2,59.0,59.0,69.0,29.96,9.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.0010000000000003,0,0,0,2.302585092994046,1,10,4,10,2,54.0,54.0,86.0,29.81,3.0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.65,1,0,0,2.302585092994046,0,12,4,17,2,31.0,21.0,61.0,30.1,13.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.298,0,0,0,2.302585092994046,1,9,1,14,2,75.0,75.0,34.0,30.01,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.335,0,0,0,2.302585092994046,0,4,1,2,2,43.0,38.0,74.0,30.15,9.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.368,0,0,0,2.302585092994046,0,12,3,18,2,45.0,45.0,80.0,30.09,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.314,0,0,0,2.302585092994046,1,10,0,16,2,68.0,68.0,56.0,29.81,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.937,0,1,0,2.302585092994046,1,7,3,10,2,66.0,66.0,56.0,30.14,9.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.017,0,0,0,2.302585092994046,1,8,5,16,2,79.0,79.0,54.0,29.89,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.347,0,1,0,2.302585092994046,0,12,1,5,2,36.0,36.0,82.0,30.13,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.095,0,0,0,2.302585092994046,1,9,6,16,2,75.0,75.0,41.0,30.08,13.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.59,0,0,0,2.302585092994046,0,12,0,4,2,43.0,39.0,82.0,29.52,7.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.144,1,0,0,1.791759469228055,0,11,4,6,2,61.0,61.0,90.0,30.14,12.0,0.09,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1889999999999999,1,0,0,2.302585092994046,1,8,1,14,2,89.0,89.0,35.0,29.97,14.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.495,0,0,0,2.302585092994046,1,9,1,12,2,77.0,77.0,42.0,29.94,9.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.171,0,1,0,2.302585092994046,0,11,5,4,2,52.0,52.0,89.0,30.14,3.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7070000000000001,0,1,0,2.302585092994046,0,7,2,2,2,61.0,61.0,62.0,30.09,13.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.141,0,0,0,2.302585092994046,1,9,4,16,2,69.0,69.0,61.0,30.03,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1639999999999999,0,0,0,2.302585092994046,1,8,2,16,2,93.0,93.0,32.0,29.85,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.5730000000000002,0,0,0,2.302585092994046,1,6,2,7,2,57.0,57.0,77.0,30.29,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.362,0,0,0,2.302585092994046,0,10,5,21,2,52.0,52.0,89.0,29.54,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.059,0,0,0,2.302585092994046,0,11,1,16,2,57.0,57.0,81.0,30.28,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7959999999999999,0,0,0,2.302585092994046,0,10,5,18,2,61.0,61.0,64.0,29.87,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.14,0,0,0,2.302585092994046,1,9,5,18,2,78.0,78.0,37.0,29.79,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7759999999999999,1,0,0,2.302585092994046,0,4,4,5,2,38.0,38.0,73.0,30.01,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7709999999999999,0,0,0,1.791759469228055,0,12,5,19,2,43.0,38.0,86.0,29.91,9.0,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.048,0,0,0,2.302585092994046,1,4,3,10,2,51.0,51.0,68.0,29.99,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.644,0,0,0,2.302585092994046,1,7,3,16,2,96.0,96.0,21.0,29.9,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.468,0,0,0,2.302585092994046,1,6,2,11,2,66.0,66.0,59.0,30.06,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.434,0,0,0,2.302585092994046,1,9,3,15,2,83.0,83.0,39.0,29.85,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.087,0,1,0,1.3862943611198906,1,10,1,13,2,57.0,57.0,77.0,29.77,8.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.987,0,0,0,2.302585092994046,1,4,2,8,2,51.0,51.0,44.0,30.15,5.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.649,0,0,0,2.302585092994046,1,9,4,15,2,76.0,76.0,27.0,29.76,13.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4539999999999999,0,0,0,2.302585092994046,1,12,3,16,2,47.0,45.0,77.0,30.06,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.815,0,0,0,2.302585092994046,1,12,4,16,2,47.0,45.0,66.0,30.1,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.569,0,0,0,2.302585092994046,1,3,6,17,2,49.0,42.0,77.0,29.96,23.0,0.03,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.233,0,1,0,2.302585092994046,1,12,4,12,2,44.0,44.0,73.0,30.22,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.962,0,0,0,1.9459101490553132,0,12,1,7,2,30.0,30.0,100.0,29.56,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.491,1,0,0,2.302585092994046,1,6,4,16,2,63.0,63.0,67.0,29.91,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.273,1,0,0,2.302585092994046,1,6,2,17,2,78.0,78.0,50.0,29.88,10.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.159,0,0,0,2.302585092994046,1,12,2,10,2,37.0,28.0,89.0,29.73,14.0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3.17,0,0,0,2.302585092994046,1,4,2,8,2,50.0,50.0,61.0,30.08,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.624,0,1,0,2.302585092994046,1,4,4,7,2,38.0,38.0,73.0,30.23,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.908,0,1,0,2.302585092994046,1,3,3,8,2,43.0,43.0,71.0,30.22,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1669999999999999,0,0,0,2.302585092994046,1,7,2,12,2,77.0,77.0,50.0,30.07,10.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.68,0,0,0,2.302585092994046,1,5,3,7,2,55.0,55.0,77.0,30.16,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.62,0,0,0,2.302585092994046,1,5,0,14,2,67.0,67.0,44.0,30.19,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.39,0,1,0,2.302585092994046,0,3,6,20,2,42.0,36.0,89.0,30.16,10.0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.095,0,0,0,2.302585092994046,1,6,5,11,2,72.0,72.0,48.0,29.92,3.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.31,0,0,0,2.302585092994046,1,12,3,14,2,45.0,41.0,74.0,29.99,7.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.247,0,1,0,2.302585092994046,0,10,3,20,2,56.0,56.0,60.0,30.0,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.694,0,0,0,2.302585092994046,1,6,0,18,2,69.0,69.0,61.0,30.0,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.126,0,0,0,2.302585092994046,1,9,5,12,2,74.0,74.0,40.0,30.0,6.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.833,0,0,0,2.302585092994046,1,5,4,13,2,65.0,65.0,45.0,30.24,5.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.597,0,0,0,2.302585092994046,1,3,4,7,2,49.0,44.0,59.0,30.0,12.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.508,0,0,0,2.302585092994046,0,3,3,6,2,45.0,43.0,80.0,29.83,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.807,0,0,0,2.302585092994046,1,11,4,8,2,49.0,47.0,97.0,29.91,5.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.97,0,0,0,2.302585092994046,1,8,5,10,2,63.0,63.0,70.0,29.69,5.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.6629999999999999,0,0,0,2.1972245773362196,1,12,0,9,2,40.0,33.0,86.0,29.95,12.0,0.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2.226,0,1,0,2.302585092994046,1,9,0,13,2,60.0,60.0,80.0,29.82,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.197,0,0,0,2.302585092994046,0,11,4,18,2,48.0,48.0,77.0,29.91,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.21,0,0,0,1.0986122886681098,0,11,3,18,2,55.0,55.0,93.0,30.14,9.0,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.469,0,0,0,2.302585092994046,0,12,5,18,2,49.0,45.0,83.0,29.58,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.043,1,0,0,2.302585092994046,1,8,5,16,2,79.0,79.0,54.0,29.89,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.245,0,1,0,2.302585092994046,1,12,6,7,2,34.0,34.0,85.0,30.51,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.639,0,0,0,2.302585092994046,1,11,1,15,2,53.0,53.0,71.0,30.16,6.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2.43,0,0,0,2.302585092994046,1,6,4,16,2,79.0,79.0,32.0,29.98,12.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.16,0,0,0,2.302585092994046,0,8,6,21,2,62.0,62.0,58.0,29.93,12.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.367,0,0,0,2.302585092994046,0,12,4,17,2,44.0,44.0,71.0,30.09,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.843,0,0,0,2.302585092994046,1,7,3,12,2,71.0,71.0,59.0,29.97,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.049,0,0,0,2.302585092994046,0,12,3,16,2,44.0,44.0,82.0,30.06,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.047,0,0,0,2.302585092994046,1,6,0,16,2,65.0,65.0,32.0,29.86,6.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.292,0,0,0,2.302585092994046,0,11,4,17,2,61.0,61.0,83.0,30.21,7.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.1969999999999999,0,0,0,2.302585092994046,0,8,6,21,2,72.0,72.0,64.0,30.03,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2,0,0,0,2.302585092994046,1,7,3,13,2,70.0,70.0,63.0,29.96,6.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.252,0,0,0,2.302585092994046,0,11,0,6,2,52.0,52.0,50.0,29.87,17.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.148,0,0,0,2.302585092994046,1,7,5,11,2,75.0,75.0,51.0,30.09,9.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.182,0,0,0,2.302585092994046,0,11,3,20,2,48.0,44.0,86.0,29.83,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
